figure,name,figurePartId,refs,partNumber,description,quantity,mappedPointers,numericContours,retainedMasks,labelOnly,baselinePointers,addedPointers,remainingExpected,countStatus,reviewRequired,sourceReview,sourceEvidence,remarks,drawing,reviewUrl
"fig-cabin-6-15","Safety and tools","fp-6-15-01","","96-00071","User manual","1","0","0","0","0","0","0","1","unmapped","true","","Manufacturer PDF physical page31 visually inspected: safety/tools is a table-only page; no Cabin6.15 PNG exists. All rows lack a usable component drawing. Ref1 manual is available in Dealer Portal; remaining PDF entries explicitly say NOT SHOWN. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","NOT SHOWN - PDF version available on Dealer Portal","","/review/figures/fig-cabin-6-15"
"fig-cabin-6-16","Cabine heating system","fp-6-16-01","1","89-00036","3 speed blower motor 35,000 btu","1","1","1","0","0","1","0","0","match","false","","Full original PNG has five detached labelled heater/blower/valve components around vehicle background. Existing exterior proposals represent only those five explicit leaders; background cab is not selected geometry. Current full plate visually inspected; existing printed reference 1 remains source evidence.","OPTION","/drawings/ft3w/ft3w-cabin-6-16.png","/review/figures/fig-cabin-6-16"
"fig-cabin-6-16","Cabine heating system","fp-6-16-02","2","89-00110","Evo 40 12v diesel rheostat","1","1","1","0","0","1","0","0","match","false","","Full original PNG has five detached labelled heater/blower/valve components around vehicle background. Existing exterior proposals represent only those five explicit leaders; background cab is not selected geometry. Current full plate visually inspected; existing printed reference 2 remains source evidence.","OPTION","/drawings/ft3w/ft3w-cabin-6-16.png","/review/figures/fig-cabin-6-16"
"fig-cabin-6-16","Cabine heating system","fp-6-16-03","3","68-00122","Heater 12 volt","1","1","1","0","0","1","0","0","match","false","","Full original PNG has five detached labelled heater/blower/valve components around vehicle background. Existing exterior proposals represent only those five explicit leaders; background cab is not selected geometry. Current full plate visually inspected; existing printed reference 3 remains source evidence.","STANDARD - LOCATED INSIDE CENTRAL CONSOLE","/drawings/ft3w/ft3w-cabin-6-16.png","/review/figures/fig-cabin-6-16"
"fig-cabin-6-16","Cabine heating system","fp-6-16-04","4","34-00091","Water valve assy 12/24v hose 5/8 inlet, 5/8 outlet","2","2","2","0","0","1","1","0","match","false","","Ref4 points at right water valve; matching second valve sits immediately left beneath heater assembly, with the same valve body and hose connections.","","/drawings/ft3w/ft3w-cabin-6-16.png","/review/figures/fig-cabin-6-16"
"fig-cabin-6-16","Cabine heating system","fp-6-16-05","5","89-00093","12v feet heater","1","1","1","0","0","1","0","0","match","false","","Full original PNG has five detached labelled heater/blower/valve components around vehicle background. Existing exterior proposals represent only those five explicit leaders; background cab is not selected geometry. Current full plate visually inspected; existing printed reference 5 remains source evidence.","UNDER LH OPERATOR SEAT","/drawings/ft3w/ft3w-cabin-6-16.png","/review/figures/fig-cabin-6-16"
"fig-cabin-6-16","Cabine heating system","fp-6-16-06","","88-00195","Webasto engine & tank heater","1","0","0","0","0","0","0","1","unmapped","true","","No source callout associated with this imported row. WEBASTO ENGINE COOLANT OPTION (NOT SHOWN) Legacy/source remark explicitly says NOT SHOWN; this is evidence, not approved depiction exception. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","WEBASTO ENGINE COOLANT OPTION (NOT SHOWN)","/drawings/ft3w/ft3w-cabin-6-16.png","/review/figures/fig-cabin-6-16"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-01","1","86-00142","A/c brushguard","1","1","1","0","0","1","0","0","match","false","","Original brushguard personally inspected full and4x crop2026-09-09: front/rear bent bars and source-connected crossmember traced as three material regions under the single labelled assembly, preserving open background. Current full plate visually inspected; existing printed reference 1 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-02","2","84-00210","Minibus air conditionner","1","1","1","0","0","1","0","0","match","false","","Original6.17 full PNG and manufacturer audit: A/C2faces/grilles, dial3/bezel4, hosecover5, bracket6, baffles13/14 are separately printed. Opaque faces are not holes; cover folds/mounting apertures/grilles remain incomplete. Current full plate visually inspected; existing printed reference 2 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-03","3","84-00311","A/c dial controller","1","1","1","0","0","1","0","0","match","false","","Original6.17 full PNG and manufacturer audit: A/C2faces/grilles, dial3/bezel4, hosecover5, bracket6, baffles13/14 are separately printed. Opaque faces are not holes; cover folds/mounting apertures/grilles remain incomplete. Current full plate visually inspected; existing printed reference 3 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-04","4","84-00279","A/c controller bezel","1","1","1","0","0","1","0","0","match","false","","Original6.17 full PNG and manufacturer audit: A/C2faces/grilles, dial3/bezel4, hosecover5, bracket6, baffles13/14 are separately printed. Opaque faces are not holes; cover folds/mounting apertures/grilles remain incomplete. Current full plate visually inspected; existing printed reference 4 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-05","5","84-00169","A/c wall hoses cover","1","1","1","0","0","1","0","0","match","false","","Original6.17 full PNG and manufacturer audit: A/C2faces/grilles, dial3/bezel4, hosecover5, bracket6, baffles13/14 are separately printed. Opaque faces are not holes; cover folds/mounting apertures/grilles remain incomplete. Current full plate visually inspected; existing printed reference 5 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-06","6","70-01422","Roof bracket","4","3","3","0","0","1","2","1","shortfall","true","","Ref6 left roof bracket has matching lower-center and right brackets in the expanded assembly. Three individually visible brackets; fourth is occluded. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-07","7","19-00626","Slotted unthreaded spacer","4","3","3","0","0","1","2","1","shortfall","true","","Ref7 slotted spacer is paired with visible spacers below far plenum and near plenum bracket axes. Three visible spacer positions total. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-08","8","19-00798","Aluminum unthreaded spacer","4","3","3","0","0","1","2","1","shortfall","true","","Ref8 round spacer is paired with visible upper spacers at far and near plenum bracket axes. Three visible spacer positions total. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-09","9","84-00031","Mei no. 10 90 deg. aeroquip ez clip steel hose fitting","2","1","1","0","0","1","0","1","shortfall","true","","Original individually labelled fittings personally inspected5x crop2026-09-09; only directly targeted elbow9 and separate fittings10/11 traced, not adjacent quantity copies. Current full plate visually inspected; existing printed reference 9 remains source evidence.  Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-10","10","84-00162","#10 straight bulkhead union fitting","1","1","1","0","0","1","0","0","match","false","","Original individually labelled fittings personally inspected5x crop2026-09-09; only directly targeted elbow9 and separate fittings10/11 traced, not adjacent quantity copies. Current full plate visually inspected; existing printed reference 10 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-11","11","84-00163","#8 bulkhead refrigerant fitting","1","1","1","0","0","1","0","0","match","false","","Original individually labelled fittings personally inspected5x crop2026-09-09; only directly targeted elbow9 and separate fittings10/11 traced, not adjacent quantity copies. Current full plate visually inspected; existing printed reference 11 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-12","12","84-00033","Mei no. 8 90 deg. aeroquip ez clip steel hose fitting","2","1","1","0","0","1","0","1","shortfall","true","","Original12 leader directly targets front/lower collar; close overlapping upper/outlet parts cannot all be assigned from this raster. Only established collar material traced after removing initial broad candidate. Current full plate visually inspected; existing printed reference 12 remains source evidence.  Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
"fig-cabin-6-17","Air conditioning option (88-00256)","fp-6-17-13","13","84-00161","Right a/c plenum baffle","1","1","1","0","0","1","0","0","match","false","","Original6.17 full PNG and manufacturer audit: A/C2faces/grilles, dial3/bezel4, hosecover5, bracket6, baffles13/14 are separately printed. Opaque faces are not holes; cover folds/mounting apertures/grilles remain incomplete. Current full plate visually inspected; existing printed reference 13 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-17.png","/review/figures/fig-cabin-6-17"
